Index,Name,MaleProb,FemaleProb
twohandedweapon-128,봉인된 제네시스 피스톨,1,1
twohandedweapon-1503,매시브 섀도우,1,1
twohandedweapon-1510,라피스 1형,1,1
twohandedweapon-1504,라피스 2형,1,1
twohandedweapon-1505,라피스 3형,1,1
twohandedweapon-1508,라피스 4형,1,1
twohandedweapon-1500,라피스 5형,1,1
twohandedweapon-1501,라피스 6형,1,1
twohandedweapon-1509,라피스 7형,1,1
twohandedweapon-1507,라피스 8형,1,1
twohandedweapon-1506,라피스 9형,1,1
twohandedweapon-1502,제네시스 라피스,1,1
twohandedweapon-1511,샤프니스 섀도우,1,1
twohandedweapon-1513,라즐리 1형,1,1
twohandedweapon-1520,라즐리 2형,1,1
twohandedweapon-1515,라즐리 3형,1,1
twohandedweapon-1517,라즐리 4형,1,1
twohandedweapon-1512,라즐리 5형,1,1
twohandedweapon-1516,라즐리 6형,1,1
twohandedweapon-1514,라즐리 7형,1,1
twohandedweapon-1518,라즐리 8형,1,1
twohandedweapon-1519,라즐리 9형,1,1
twohandedweapon-1521,제네시스 라즐리,1,1
twohandedweapon-1539,마라드 에인션트 보우,1,1
twohandedweapon-1548,아수르 에인션트 보우,1,1
twohandedweapon-1540,우루크 에인션트 보우,1,1
twohandedweapon-1522,아바리스 에인션트 보우,1,1
twohandedweapon-1547,마그나 에인션트 보우,1,1
twohandedweapon-1549,타니스 에인션트 보우,1,1
twohandedweapon-1542,필로스 에인션트 보우,1,1
twohandedweapon-1525,에페소스 에인션트 보우,1,1
twohandedweapon-1526,블랙 에인션트 보우,1,1
twohandedweapon-1550,드래곤 에인션트 보우,1,1
twohandedweapon-1533,자쿰의 포이즈닉 에인션트 보우,1,1
twohandedweapon-1528,네크로 에인션트 보우,1,1
twohandedweapon-1524,브히제르 에인션트 보우,1,1
twohandedweapon-1546,로얄 반 레온 에인션트 보우,1,1
twohandedweapon-1538,쟈이힌 에인션트 보우,1,1
twohandedweapon-1530,팔콘윙 에인션트 보우,1,1
twohandedweapon-1523,우트가르드 에인션트 보우,1,1
twohandedweapon-1543,마이스터 에인션트 보우,1,1
twohandedweapon-1532,파프니르 에인션트 보우,1,1
twohandedweapon-1535,앱솔랩스 에인션트 보우,1,1
twohandedweapon-1529,아케인셰이드 에인션트 보우,1,1
twohandedweapon-1554,봉인된 제네시스 에인션트 보우,1,1
twohandedweapon-1642,장난감 총,1,1
twohandedweapon-1659,검은 일렉 기타,1,1
twohandedweapon-1656,갈색 일렉 기타,1,1
twohandedweapon-1658,초록 일렉 기타,1,1
twohandedweapon-1650,큐피드 보우,1,1
twohandedweapon-1661,엔젤 보우,1,1
twohandedweapon-1638,큐피드 크로스보우,1,1
twohandedweapon-1655,마녀의 빗자루,1,1
twohandedweapon-1648,별자리 세트 잠자리채,1,1
twohandedweapon-1653,별자리 세트 활,1,1
twohandedweapon-1657,모형 라이플,1,1
twohandedweapon-1641,별자리 세트 석궁,1,1
twohandedweapon-1645,통기타,1,1
twohandedweapon-1646,푸른색 통기타,1,1
twohandedweapon-1639,샤이닝 보우,1,1
twohandedweapon-1660,가위 막대기,1,1
twohandedweapon-1654,바위 막대기,1,1
twohandedweapon-1649,보 막대기,1,1
twohandedweapon-1652,블루 샤이닝 크로스보우,1,1
twohandedweapon-1637,핑크 샤이닝 크로스보우,1,1
twohandedweapon-1651,하프,1,1
twohandedweapon-1636,테니스라켓,1,1
twohandedweapon-1647,바이올린,1,1
twohandedweapon-1640,핑크 리본 양산,1,1
twohandedweapon-1643,초코바,1,1
twohandedweapon-1662,대석장,1,1
twohandedweapon-1671,물총,1,1
twohandedweapon-1668,해골 도끼,1,1
twohandedweapon-1665,비즈 너클,1,1
twohandedweapon-1666,호랑이발톱 너클,1,1
twohandedweapon-1667,크리스마스 트리지팡이,1,1
twohandedweapon-1670,반짝손가락,1,1
twohandedweapon-1664,전기 너클,1,1
twohandedweapon-1669,강력살충제,1,1
